,index,tweet,id,lang,score,argumentative,evidence,claim,procon,arg_type,evidence_type
233,15572,"<MENTION> I know many people whose partners switched to veganism once they saw the reasonable argument behind it. You can also date a vegetarian and help them go vegan. Lot more people would go vegan if it was easier for them to obtain quality, delicious vegan food",1.5110787374539325e+18,en,0.6715462803840637,0,0.0,0.0,0.0,,
234,12875,Low-impact farming techniques should be introduced—and today’s supply issues &amp; fuel inflation could be a powerful driver for farmers to rebalance production in favour of nutrient-dense food w/ by-products that can be repurposed for the sustainable feeding of livestock. Example👇,1.510995478661509e+18,en,0.0,0,0.0,0.0,0.0,,
235,18839,i cant believe we found decent vegan food in france wowser,1.5120103193417073e+18,en,0.0,0,0.0,0.0,0.0,,
236,1452,"<MENTION> <MENTION> ""bizarre purity test""? Stop this bs. OK? I did not say that vegans cannot or should not eat their stuff. I said they target mainly meat eaters and that is true! end.",1.5117910129513472e+18,en,0.6609769463539124,0,0.0,0.0,0.0,,
237,5650,"<MENTION> <MENTION> <MENTION> <MENTION> Nordic countries have better public services, I'm for having similar but most people are not due to taxes that are needed to fund it

Some proceeds of carbon tax go towards projects to help those on lowest incomes. But I'm not against postponing the next increase in carbon tax",1.5110673840770785e+18,en,0.0,0,0.0,0.0,0.0,,
238,21021,"<MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> my point is that if we keep saying that all alternatives are bad, we don’t don’t get anywhere and nothing gets better. people need to eat, commercial agriculture is the easiest way to eat, and veganism is the most ethical way to eat under a commercial agriculture model",1.511431367816618e+18,en,0.5139588713645935,0,0.0,0.0,0.0,,
239,13162,"<MENTION> <MENTION> <MENTION> <MENTION> Yes and “some people prefer to avoid them” references vegans who don’t eat meat alternatives, because it’s unnecessary. Those vegans are the healthier ones if anything. Fake meat doesn’t cause heart disease, but junk food vegans are a thing.",1.5101742390929818e+18,en,0.5847101211547852,0,0.0,0.0,0.0,,
240,15151,<MENTION> ur vegetarian or vegan then?,1.511715931499778e+18,en,0.8099355697631836,0,0.0,0.0,0.0,,
241,24035,"<MENTION> <MENTION> <MENTION> <MENTION> <MENTION> Yeah.... We have created every single fruit and vegetable you see today. Including broccoli.

What we have today looks nothing like it was in the past.",1.5110912207388795e+18,en,0.0,0,0.0,0.0,0.0,,
242,30298,"<MENTION> <MENTION> The answer is yes, obesity by itself is unhealthy. It's biochemical. Fat cell signal and fail to signal inappropriately. So the lifestyle choices aren't necessarily the disease process. However the scenario you created, the first thing to do is to analyze that ""plant-based"" diet",1.5113590126582907e+18,en,0.0,0,0.0,0.0,0.0,,
243,9425,"ENOUGH IS ENOUGH #IRISHGOVT. BEING PAID FAR TOO MUCH YET THEY WANT TO CONTINUE CHARGING OUR IRISH PEOPLE WITH EXTRAS  ie CARBON TAX,  WHAT ABOUT THE HOUSE TAX ARE YOU GOING TO REFUND IT TO THE IRISH PEOPLE  ????  NOW THAT WE ARE STUGGLING  ??????",1.5116792362973962e+18,en,0.0,0,0.0,0.0,0.0,,
244,1049,<MENTION> <MENTION> 0) Stop subsidizing fossil fuels and fossil businesses!,1.5110167316696678e+18,en,0.0,0,0.0,0.0,0.0,,
245,22700,<MENTION> I gen need a good coffee recipe for my fucking sweet tooth 😭 I absolutely CANNOT have black coffee,1.5115393120971203e+18,en,0.0,0,0.0,0.0,0.0,,
246,15900,"<MENTION> Yes, many vegan people have vegetarian partners.",1.5105206991562547e+18,en,0.6615549325942993,0,0.0,0.0,0.0,,
247,26205,<MENTION> Can a vegan date a meat eater?,1.5119964678247055e+18,en,0.6828227043151855,0,0.0,0.0,0.0,,
248,15814,<MENTION> Most restaurants have great vegan/vegetarian options now. It wouldn’t be that difficult.,1.5106651340074844e+18,en,0.7094194293022156,0,0.0,0.0,0.0,,
249,4786,"<MENTION> <MENTION> <MENTION> That is great use of grass in the cows diet. 

Limited meal feeding and using the large amount of grass grown per Hectare certainly lowers carbon footprint of Irish grass fed dairy &amp; Beef. 

Big difference to the tonnes of meal fed to cows in other production systems.",1.510218385736577e+18,en,0.514491081237793,0,0.0,0.0,0.0,,
250,12751,"<MENTION> <MENTION> <MENTION> <MENTION> Yeah, good reason to do that.

But quite clearly, I mentioned the future on jobs is up for debate.  Food production, not so much at this point tbqh.  Now food distribution ... that's more interesting.",1.511094326776017e+18,en,0.0,0,0.0,0.0,0.0,,
251,16171,"<MENTION> You need B12, heme iron, zinc and tryptophan to make serotonin. Tryptophan is the main substance… the only substance that produces serotonin. Vegan diets are deficient in all. I’ve always been an omnivore.",1.5099508318769807e+18,en,0.0,0,0.0,0.0,0.0,,
252,3356,"<MENTION> If not that, then we should increase welfare requirements so much that the price of meat skyrockets and people are financially forced to move to non-meat alternatives.",1.5117975999757558e+18,en,0.7243049740791321,0,0.0,0.0,0.0,,
253,26304,<MENTION> This sucks. I can't imagine anyone vegan or not would have a go at you because of an allergy!,1.5119834543674e+18,en,0.6594560742378235,0,0.0,0.0,0.0,,
254,3912,"<MENTION> <MENTION> <MENTION> Generally yes, but doesn't this depend on what meat one is eating?
For example hunting kills 1 animal whereas multiple animals die for crop production
As a vegan I don't think this is a very good argument for veganism",1.509112349051003e+18,en,0.5184305906295776,0,0.0,0.0,0.0,,
255,1971,"<MENTION> <MENTION> <MENTION> Yes.

No, honestly, we are sentient meat bags.  When I was a CNA there was a note at the nursing station addressed to one nurse ""Please stop using food to describe things!  Others would like to keep their appetites!""",1.5114029971500974e+18,en,0.0,0,0.0,0.0,0.0,,
256,5105,"<MENTION> Plan to reduce gasoline prices until oil production ramps up. Release SPR oil (1 mill/gal/day), suspend corn based ethanol blending, suspend Fed &amp; state taxes, limit driving for essential purposes. No one person can control gasoline inflation.",1.510726239421612e+18,en,0.0,0,0.0,0.0,0.0,,
257,29982,Is this a viable alternative to meat puppetry?,1.511826101290496e+18,en,0.6305878162384033,0,0.0,0.0,0.0,,
258,3640,<MENTION> Its true. Wheat and meat production has gone from stagnant to decrease.,1.5114789750584852e+18,en,0.6126761436462402,0,0.0,0.0,0.0,,
259,26361,<MENTION> <MENTION> <MENTION> How long before that photo did you go vegan?,1.511977219203412e+18,en,0.0,0,0.0,0.0,0.0,,
260,12209,"To be interested in food but not in food production is clearly absurd.
~Wendell Berry

#inspiring #motivation #quotes #sayings #thefinequotes",1.5117877315459604e+18,en,0.0,0,0.0,0.0,0.0,,
261,16123,"<MENTION> <MENTION> <MENTION> A targeted view without consideration for the macro - environmental impact in water, land supply and in some cases, welfare of the animal. Secondly, to compare real meat to fake meats discounts most vegan diets that don't consume it and instead substitute with legumes etc.",1.5107384469939814e+18,en,0.0,0,0.0,0.0,0.0,,
262,14143,"<MENTION> 9/And no...not interested in an argument. I'm interested in a discussion. I posted it before, but I think it's probably the best primer on how/why a low-fat plant-based diet can help turn people's health and lives around. It's written by an ex-vegan...",1.5116292948623196e+18,en,0.0,0,0.0,0.0,0.0,,
263,15904,Hmmmm.... Should I make a Kirin child a Vegan or a Vegetarian?,1.5105149069063332e+18,en,0.6562209725379944,0,0.0,0.0,0.0,,
264,19964,"<MENTION> Weird fact, but you can have a normal shit that green sometimes from eating too much black food dye. Wish that was the case for Ethan",1.5111000713954386e+18,en,0.0,0,0.0,0.0,0.0,,
265,10049,Welcome environmentalists! The well known high-carbon company McDonalds produces 1.5 MILLION tonnes of food packaging alone☢️! You'll never guess that  carbon footprints are important!  Tune in for more behind closed door stats!,1.5116131387302502e+18,en,0.0,0,0.0,0.0,0.0,,
266,29205,"The foundation of my diet is plant-rich, not plant-based. 

Plant-rich diets contain whole foods such as vegetables, fruit, legumes, nuts, seeds, and high-quality meat.",1.511004026900566e+18,en,0.6110946536064148,0,0.0,0.0,0.0,,
267,2119,<MENTION> Nobody likes the alternative meat market. The b yond burger never sells at any restaurant that offers them. The International tourists will order a burger 9/10 times. So stop.,1.5113170910387773e+18,en,0.5998415946960449,0,0.0,0.0,0.0,,
268,16997,"<MENTION> Plant Oils – sunflower, soya, corn &amp; olive oil
Nuts and Seeds - Almonds &amp; Peanuts
Fruits - Papaya, Kiwi, Mango &amp; Strawberry
Vegetables - Spinach, Broccoli &amp; Pumpkin
Wheatgerm - Cereals &amp; cereal product

#FillYourHealthyBowl <MENTION> 

<MENTION>
<MENTION>
<MENTION>",1.5111754368602808e+18,en,0.0,0,0.0,0.0,0.0,,
269,25554,<MENTION> No like ur 100% spot on. Meat also does not have a good texture. And I’m not even vegetarian (would gladly give up non-fish meats but the body goes on the fritz without meat),1.5119138273272259e+18,en,0.6031430959701538,0,0.0,0.0,0.0,,
270,16800,<MENTION> But I’m also not interested in replacing meat.. I really only eat fruits and vegetables 🤣🤣,1.5114063701128765e+18,en,0.6264756917953491,0,0.0,0.0,0.0,,
271,29995,<MENTION> <MENTION> Absolutely right we should all boycott the halal meat. I am not a huge supporter of meat anyways.  What about people who like to eat non veg and the kids who wants to eat non veg once in a while. Boycotting is not the only solution providing alternative is the actual solution,1.511671385663234e+18,en,0.5887375473976135,0,0.0,0.0,0.0,,
272,27240,"<MENTION> Wouldn't be Ateez 
Icon of organic growth",1.5119769837223444e+18,en,0.0,0,0.0,0.0,0.0,,
273,1675,"<MENTION> <MENTION> <MENTION> Not supporting banning meat (that's individual choice of food), but definitely support disallowing open display-all year. You cannot compare grain kept in the open to meat display. Open display of meat is a gory sight. Package &amp; store, no one will stop you from selling/ eating.",1.511620962319573e+18,en,0.546431303024292,0,0.0,0.0,0.0,,
274,13890,<MENTION> Anti-inflammation and hormone optimization diets? Eat plant based but god forbid it has soy!,1.5117377372374794e+18,en,0.0,0,0.0,0.0,0.0,,
275,26632,<MENTION> B12 source on vegan diet?,1.5119481808958095e+18,en,0.66779625415802,0,0.0,0.0,0.0,,
276,28933,"<MENTION> Interesting to note that the question of protein from meat 'needs to be examined from all sides'. A non-answer,  meat proteins are not sustainable from an ecological, health, finance and animal welfare perspective. It's only driven by profit",1.5102812283642593e+18,en,0.0,0,0.0,0.0,0.0,,
277,13270,Just tried Burger King's plant-based burgers. They're good ngl.,1.5120003470820516e+18,en,0.0,0,0.0,0.0,0.0,,
278,25081,"""Harry is gay"" explain wms 
""Harry is straight"" explain medicine
""Harry is a fruit"" that's what I'm talking about",1.5119769879544914e+18,en,0.0,0,0.0,0.0,0.0,,
279,16520,"<MENTION> Mal:*sigh*

Mal: *rub his stomach* you hungry baby? What do you want mama to eat?

Indo: A mother should eat healthy food you know. *Pat Mal* I will go grab some vegetables and fruits.

Pili: they seem pretty close these days. I wonder why?? I should check !",1.511712190398546e+18,en,0.0,0,0.0,0.0,0.0,,
280,12118,"<MENTION> [7/4, 06:57] Rosy: The European Union needs to modify its agricultural policies to spur #food production and expand supplies cut short by the war in #Ukraine, says <MENTION> Chair of the European Parliament's Agriculture Committee.

Watch⤵️
#EPP4EU #StandWithUkraine https:/",1.5119321994231685e+18,en,0.0,0,0.0,0.0,0.0,,
281,15117,whenever somebody tell me they vegetarian or vegan it interests me sm bc how do you have that much self discipline😭,1.5117602733964452e+18,en,0.0,0,0.0,0.0,0.0,,
282,29408,"<MENTION> <MENTION> Yes. But that doesn‘t make non-processed raw vegetables, legumes (like dry or canned lentils/beans/peas) or buckwheat, spelt, brown rice any less vegan. Just more healthy. 
Which was my point: You choose what enters your body. I choose to not eat what leads to animal suffering.",1.5099205943510385e+18,en,0.5174453854560852,0,0.0,0.0,0.0,,
283,3947,<MENTION> Carbon tax is a waste of fucking money and Trudeau‘s government won’t exempt farmers so no wonder they’re saying fuck him. Our farmers shouldn’t have to take out loans in order to dry grain.,1.5111353219577078e+18,en,0.0,0,0.0,0.0,0.0,,
284,3397,<MENTION> Im going to increase my intake of red meat cause climate change is the biggest hoax going,1.5114742257725645e+18,en,0.5453171730041504,0,0.0,0.0,0.0,,
285,24836,"Fe fi fo fum
I smell the blood of a Twitter pile on
Be him a big fruit and me just a quince
I predict my arse will soon be mince",1.5119880314478305e+18,en,0.0,0,0.0,0.0,0.0,,
286,22733,"<MENTION> It’s pretty good, although the recipe called for fire roasting a poblano on a gas stove, but the closest I could get was my broiler. Next time I’d use more poblano, and maybe also throw some other peppers in there for some more spice.",1.5115175792395837e+18,en,0.0,0,0.0,0.0,0.0,,
287,15487,<MENTION> <MENTION> <MENTION> <MENTION> It seems to be trending in the west nowadays. Plus people are witnessing some visible advantages of vegan/vegetarian diet.,1.5112432177857946e+18,en,0.7017092704772949,0,0.0,0.0,0.0,,
288,26807,<MENTION> <MENTION> Are you vegan?,1.511930878263378e+18,en,0.6775355339050293,0,0.0,0.0,0.0,,
289,24184,Fruit trees and vegetable plants everywhere,1.5095855037750845e+18,en,0.5413825511932373,0,0.0,0.0,0.0,,
290,8284,"Working out a hobby for life and eating food you hate is unsustainable and will likely cause you to cheat on your diet more and in return have you stuck, add seasoning to your chicken it won't kill you",1.511315766242648e+18,en,0.0,0,0.0,0.0,0.0,,
291,14081,"<MENTION> I think there are 2 main reasons: 

1. Production is small scale for plant-based meats (comparatively)

2. animal agriculture subsidies = low consumer cost for animal products

I’ve read in a few places that they expect to lower prices by next yr by expanding manufacturing",1.5116731014985974e+18,en,0.5215266942977905,0,0.0,0.0,0.0,,
292,21086,<MENTION> <MENTION> Shit is crazy to me lol I get the ethical ideas behind veganism but no one could ever convince me its an optimal way of eating for human health lol,1.511392291155546e+18,en,0.7289652824401855,0,0.0,0.0,0.0,,
293,31182,I really wish I would be non disordered like I wanna enjoy food soo bad I miss it soo muchh I mean I love my low cal healthy dinners but I wanna eat those greasy chips and fried food without wanting to kms,1.5112473073454367e+18,en,0.0,0,0.0,0.0,0.0,,
294,28861,"<MENTION> <MENTION> I eat meat all the time. I'm gonna vote for sustainable practices, but if corporations get to dump CO2 and pollutants in megatonne numbers every year, I'm gonna continue to buy ground beef from the store. Individual guilt around climate change only helps the real problem-makers.",1.5118750887942308e+18,en,0.6592206358909607,0,0.0,0.0,0.0,,
295,11586,"<MENTION> <MENTION> <MENTION> <MENTION> Why would the consumption tax more severely curtail consumption than production of consumer goods?

Seems like if we want lots of production of consumption goods for the working class, we want to make it cheap to produce goods and expensive to leave land (and capital) idle.",1.5114291932923044e+18,en,0.0,0,0.0,0.0,0.0,,
296,30400,"Anyways, I could go on about this that and the other, but the tl;dr is:
-Get out of here with ""plant based diet"" if it doesn't include meat and dairy
-It's not all doom and gloom BUT we HAVE to apply pressure to those at the top",1.5110435417026888e+18,en,0.6245031356811523,0,0.0,0.0,0.0,,
297,30147,<MENTION> That plant-based meat alternative is nothing but dressed up chemical FrankenFood. I wouldn't touch that shit with a ten foot pole.,1.5096117184560579e+18,en,0.6331371068954468,0,0.0,0.0,0.0,,
298,25274,<MENTION> <MENTION> Oh no ! One can build an impressive physique on a vegetarian diet too,1.5119832258952192e+18,en,0.6829199194908142,0,0.0,0.0,0.0,,
299,18078,<MENTION> <MENTION> <MENTION> Except if you can't afford healthy food you likely also can't afford a house with a large yard.,1.5118059675534705e+18,en,0.0,0,0.0,0.0,0.0,,
300,23150,Had a meatball recipe in my head that I was sure would be really good. Tried it out. I was right. Wow.,1.5111381971238298e+18,en,0.5754176378250122,0,0.0,0.0,0.0,,
301,13129,"<MENTION> Like, I'm not vegetarian or vegan, but I would go to a lot of meat alternatives if they didn't cost sometimes twice as much as the real thing.",1.5107088211398984e+18,en,0.6949889659881592,0,0.0,0.0,0.0,,
302,15174,"<MENTION> <MENTION> a ....good substitute for meat (please as a vegetarian and as a vegan ALWAYS take B12 and preferably a B-complex activated daily). BBG (Nutritionist for Fitness, Health and TCM (Traditional Chinese Medicine).🍊",1.5116691781298668e+18,en,0.6038267612457275,0,0.0,0.0,0.0,,
303,17355,"It is said that during her penance to obtain Lord Shiva as husband, she spent 1000 years on the diet of flowers and fruits and another 100 years on the leafy vegetable diet while sleeping on the floor.

5/n",1.5104369148216934e+18,en,0.0,0,0.0,0.0,0.0,,
304,21526,"<MENTION> <MENTION> <MENTION> ""Vegetable Rights And Peace!""",1.5119407148710748e+18,en,0.0,0,0.0,0.0,0.0,,
305,1945,do anybody else be cooking n think ew I should stop eating meat or is it just me,1.5114165413462098e+18,en,0.0,0,0.0,0.0,0.0,,
306,25534,<MENTION> South Indian pure vegetarian thali.  HEAVEN!,1.5119186071308e+18,en,0.0,0,0.0,0.0,0.0,,
307,25707,<MENTION> Are u a vegetarian?,1.51187723194923e+18,en,0.6655755043029785,0,0.0,0.0,0.0,,
308,23825,my school has the lipton green tea i love but DIET they love me fr,1.509134884178174e+18,en,0.0,0,0.0,0.0,0.0,,
309,11834,"<MENTION> It's not a tax on consumers! It's a tax on production: don't want to pay it? Then innovate.

If you had a resume, it'd read:

Unwilling to adapt
Always working to maintain the status quo
Unable to see the big picture
Yes-man to corp interests
Work hard, not smart
Also not smart",1.509998045726978e+18,en,0.0,0,0.0,0.0,0.0,,
310,3719,"<MENTION> <MENTION> <MENTION> <MENTION> Surprising to know about the fact of coke production. I only knew about high water consumption of meat production. If we educate enough people about the consequences of eating meat, drinking sodas, maybe we can achieve some sustainability.",1.5110031412521492e+18,en,0.0,0,0.0,0.0,0.0,,
311,1268,<MENTION> <MENTION> <MENTION> Well atleast the other section will stop buying the Jhatka meat. Their religious beliefs are way too stronger than an average H'du:),1.5119969130335805e+18,en,0.0,0,0.0,0.0,0.0,,
312,10194,<MENTION> <MENTION> Sensing a food article here.,1.510863635094315e+18,en,0.5352168679237366,0,0.0,0.0,0.0,,
313,21968,This bitch just made her kids 2 starches and some corn as the vegetable 😂,1.511833421022212e+18,en,0.0,0,0.0,0.0,0.0,,
314,18711,"<MENTION> <MENTION> She seem to be working 16hrs a day, 7days a week. What food does she eat?",1.5120111066881147e+18,en,0.0,0,0.0,0.0,0.0,,
315,31731,"<MENTION> Yassssss! We love a healthy eater!!!! Do they get better at finishing their food? Anaya doesn’t finish it, and I don’t force her to eat but idk if it’s enough😩",1.5100021626585293e+18,en,0.0,0,0.0,0.0,0.0,,
316,26176,am i the only one who doesn’t think it’s a big deal to make vegan dishes that are based on meat dishes lmao why does it even fucking matter,1.512000453462143e+18,en,0.0,0,0.0,0.0,0.0,,
317,1158,"<MENTION> First stop subsidizing #oil companies, second increase taxes on unreasonable profits, third get rid of political lobbyists working for oil companies, last use emergency laws to punish any oil company employing price gouging or shady tactics",1.5098277535157903e+18,en,0.0,0,0.0,0.0,0.0,,
318,961,"<MENTION> <MENTION> Hell yeah, time for Blue States to stop subsidizing Red States, and for cities to stop subsidizing rural counties. Red rural counties are the real ""Welfare Queens"" of the US. Time I stop paying for their infrastructure.",1.5117982386464522e+18,en,0.0,0,0.0,0.0,0.0,,
319,17644,"<MENTION> Get well soon, take care of yourself, eat healthy food",1.511968549903876e+18,en,0.0,0,0.0,0.0,0.0,,
320,7152,"<MENTION> I would add a few more reasons: golf, sunshine, Universal Studios, SeaWorld, fishing, cruising, arts, music, museums, people, grandparents, no State income tax.",1.5110461448848876e+18,en,0.0,0,0.0,0.0,0.0,,
321,1814,"<MENTION> Are you really a journalist? Do you have the guts to do a scientific study / documentary on halal certification and halal meat. If you can’t, then stop your nonsensical rhetoric.",1.5115185993614008e+18,en,0.0,0,0.0,0.0,0.0,,
322,4275,"<MENTION> <MENTION> Agreed. Except that this is a longer term, higher investment plan, rather than a simple action that can be taken by each person to make a collective 'dent' in the carbon footprint of the country. Then following it up with less meat per meal would help, certainly...",1.511711835677995e+18,en,0.692888617515564,0,0.0,0.0,0.0,,
323,9180,"<MENTION> For free retrofits for low income families, last year it was under 200 per month, this year it will be around 400 per month due to the increased funding. The number should keep going up each year, unless of course some dammed fool scraps the carbon tax.",1.5118772893022781e+18,en,0.0,0,0.0,0.0,0.0,,
324,13635,<MENTION> I think about the Plant-Based Cigar a lot,1.5118188474934927e+18,en,0.0,0,0.0,0.0,0.0,,
325,16229,<MENTION> I eat vegan and it has encouraged restriction. Also getting calories in with what I perceive as acceptable foods is difficult. Knowing it and making a change though… such a minefield.,1.509782242511442e+18,en,0.5649408102035522,0,0.0,0.0,0.0,,
326,9595,<MENTION> There will never be a carbon tax,1.511495651842216e+18,en,0.0,0,0.0,0.0,0.0,,
327,4370,"<MENTION> Meat is unsustainable, how anyone can disagree with that is beyond me. Even if you don't believe the carbon argument the rainforests and areas of biodiversity being levelled for cattle pasture is there for all to see. If you deny that reality then youre deluding yourself",1.5099466948966523e+18,en,0.6033254861831665,0,0.0,0.0,0.0,,
328,29737,<MENTION> Absolutely! I should also mention that whole grains are a great way too!,1.5096683953438392e+18,en,0.0,0,0.0,0.0,0.0,,
329,2249,<MENTION> <MENTION> <MENTION> <MENTION> Why stop at meat? Ban everything during Navratra. Everyone should fast like Modiji. Right!,1.5112307076574454e+18,en,0.0,0,0.0,0.0,0.0,,
330,13681,I’ve been eating plant based meals all week &amp; aside from the gas it’s actually amazing,1.511803986097152e+18,en,0.6106018424034119,0,0.0,0.0,0.0,,
331,7738,<MENTION> <MENTION> <MENTION> It should be illegal for companies to add HFCS to food products. if you want it sweet add granulated. HFCS is awful. goes straight to fat.,1.511782396370301e+18,en,0.0,0,0.0,0.0,0.0,,
332,28223,<MENTION> Be careful with the kitty you don't want the toe beans getting hurt,1.511988801631318e+18,en,0.0,0,0.0,0.0,0.0,,
333,31199,"<MENTION> <MENTION> This sounds like wishful thinking. It would be so convenient if everyone's favourite food was the healthiest. Life is not so nice and brutal reality sets in. 

No, you can't eat only meat and veggies and be healthy. And no, eating too much meat is not ethical. Sorry guys",1.511226092077658e+18,en,0.5846037268638611,0,0.0,0.0,0.0,,
334,14492,"The thing about money is it has to be taken care of ,

It also has to be invested or planted into the right soil. 

Its like a plant ais some ways .",1.5100604165415404e+18,en,0.0,0,0.0,0.0,0.0,,
335,1571,<MENTION> Please urge governments to put money into growing meat without the animal involved. There are millions &amp; millions  people who will NEVER go vegan &amp; so there has to be an alternative for those who won't stop eating meat. We have the technology to do this but little is progressing,1.5117075652683448e+18,en,0.6594874858856201,0,0.0,0.0,0.0,,
336,13000,<MENTION> Hmm interesting. Have you looked into other alternatives? Or tried meat and fruit only diet?,1.511745049725444e+18,en,0.0,0,0.0,0.0,0.0,,
337,23859,"Vegetarians are healthy people... I hated vegetables as a child...now I am older, I love veggies",1.5116636399205786e+18,en,0.6948648691177368,0,0.0,0.0,0.0,,
338,30126,<MENTION> I just want an ethical alternative to meat that has a taste and texture that matches what I'm accustomed to.,1.509925247205712e+18,en,0.799235999584198,0,0.0,0.0,0.0,,
339,5444,"<MENTION> <MENTION> Populism! Build billions of houses! Give them out for free, no carbon taxes, farmers can pollute as much as they like, tax the rich, increase corporation tax. Then 1 year later, 20% unemployment and no money to pay for anything only huge debts and lies",1.5114718606172037e+18,en,0.0,0,0.0,0.0,0.0,,
340,26639,<MENTION> Lol but seriously though there's a lot of vegan food nowadays that tastes freakishly close to actual meat,1.511947618850521e+18,en,0.0,0,0.0,0.0,0.0,,
341,31840,<MENTION> Doesn’t count unless it’s at Whole Foods dummy,1.511962012284293e+18,en,0.0,0,0.0,0.0,0.0,,
342,2273,"<MENTION> <MENTION> &amp; I'd love to know how the hell removing ""gatekeepers"" from our food supply, results in more &amp; cheaper food? Canada has a less then 6m growing season &amp; urban sprawl on more farm land. Gov would have to invest MORE money, not less, to attract/subsidize more green house farming.",1.5116933658758103e+18,en,0.0,0,0.0,0.0,0.0,,
343,31644,"If you can’t stop yourself from eating as a young healthy person then you have got bigger problems. One of them is dopamine regulation. 

Most of the time we eat not because our bodies need it but we miss the dopamine that comes with eating food.Again, fasting teaches you control",1.5102593948520448e+18,en,0.0,0,0.0,0.0,0.0,,
344,28520,"<MENTION> <MENTION> <MENTION> <MENTION> It does. I can see where you got the 85% from, but that’s not relating to beans eaten in the UK",1.5119628903911997e+18,en,0.0,0,0.0,0.0,0.0,,
345,28942,"<MENTION> <MENTION> If there is plenty of examples of his evilness out there - give me your best one.  These first two don’t work.

So far all he said is he doesn’t think eating meat or owning a house is sustainable.  What has he actually done that is evil.",1.5100307037439345e+18,en,0.0,0,0.0,0.0,0.0,,
346,23149,"<MENTION> I have a copy of my mums food tech book which I believe to have some of the best versions of staple foods everyone needs to know. Also has some weird ass disgusting sounding shit too but the good definitely outweighs the bad
Best crumble and shortbread recipe ever.
Happy to share",1.5111388868811858e+18,en,0.0,0,0.0,0.0,0.0,,
347,16277,"Today, go for a walk, eat your fruits and vegetables, monitor your heart, and check on your mental health for better health #WorldHealthDay 🏋️‍♀️🍎🥦❤
#HappyWorldHealthDay #healthyhearthealthymind  #cardiovascularhealth #AliveCorIndia #KardiaMobile6L #6lissufficient",1.5119725538829353e+18,en,0.0,0,0.0,0.0,0.0,,
348,30902,"<MENTION> For most, Vegans eat a plant based diet because of their beliefs. How is that different than a kosher or halal diet. Because a religion doesn’t dictate our morals doesn’t mean they aren’t valid.",1.5091962676912538e+18,en,0.6898391246795654,0,0.0,0.0,0.0,,
349,29489,"<MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> Perennial land is when you don't need to replant every year. It includes most fruits, nuts and legumes - so most vegan food. Those that have to be replanted are used in part for humans but mostly for animal feed. Couple that with the fact growing food for humans takes up a (1/2)",1.5095059606367805e+18,en,0.535617470741272,0,0.0,0.0,0.0,,
350,1488,"I was aware of the ""Halal Meat"" and how it is made, but makeup, medicine, Travel, Clothes and now Hospitals and what not.... Where will it stop?? I Guess it is ok for Export of meat but all other thing don't make much sense for anyone....",1.5117651701036728e+18,en,0.5253235101699829,0,0.0,0.0,0.0,,
351,13183,"<MENTION> <MENTION> I was not being serious about meat. Beyond meat is probably more unhealthy. Oil is never needed in cooking. Saute with broth, wine, water lots of alternatives. Eat the olive or eat the peanut don't remove the oil from the source.",1.5099019216409764e+18,en,0.5190972089767456,0,0.0,0.0,0.0,,
352,13415,<MENTION> <MENTION> <MENTION> Plant based steaks.. mind you..,1.5119043431796408e+18,en,0.5666168332099915,0,0.0,0.0,0.0,,
353,15658,<MENTION> <MENTION> Wow! Glad you are okay!Are you vegan or vegetarian by any chance?,1.5109617493732065e+18,en,0.7059216499328613,0,0.0,0.0,0.0,,
354,10511,<MENTION> This may be because of property tax raise people came out of home and preparing food,1.51200747226078e+18,en,0.0,0,0.0,0.0,0.0,,
355,15880,"Best vegan* lunch in London? Price ~no object (once a decade type celebration). Would love suggestions with reason.

*Vegetarian fine if easy to avoid eggs, the place serving meat is also fine.",1.5105773986343977e+18,en,0.0,0,0.0,0.0,0.0,,
356,2128,"<MENTION> <MENTION> <MENTION> The goverment has allot of waste they can cut before they need to get in the meat and potatoes of goverment, we have more people administrating govermentin Ontario  then the entire US federal goverment  the  union lie has to stop",1.5113136628915036e+18,en,0.0,0,0.0,0.0,0.0,,
357,25156,"<MENTION> tamis goal 
- have good day at work
- eat some fruit
- chill 
- watch anime
- play games",1.5119738847191572e+18,en,0.0,0,0.0,0.0,0.0,,
358,2146,<MENTION> An easy way to stop people from eating meat. #Control,1.511304072674087e+18,en,0.7013238072395325,0,0.0,0.0,0.0,,
359,30125,"<MENTION> Try seitan! It’s an amazing alternative to meat that’s good for you too! Seitan is fermented wheat that turns to a carb-free hunk of protein &amp; is super versatile. It can be found in the form of sausage, bacon, and this one is exactly like pieces of chicken, just cook w/ olive oil",1.5099425868317737e+18,en,0.6813867092132568,0,0.0,0.0,0.0,,
360,21558,"this is a dinner's menu, Deep fired Fish🐟, severed with Bread🍞 , then vegetable for today will recommend with Tomato🍅",1.511931402748457e+18,en,0.0,0,0.0,0.0,0.0,,
361,25462,"<MENTION> <MENTION> We can maintain our health by
Adopting Pure Vegetarian Diet and doing exercise daily
#WorldHealthDay",1.5119366101911798e+18,en,0.5483499765396118,0,0.0,0.0,0.0,,
